id,name,category,generation,is_legendary,is_mythical,types,height,weight,abilities,habitat,evolves_from,description,hp,attack,defense,special_attack,special_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_steel,against_dark,against_fairy,cry_url,sprite_url,shiny_sprite_url
923,pawmot,Hands-On Pokemon,Generation-ix,False,False,"electric, fighting",0.9,41.0,"Volt absorb, Natural cure, Iron fist (Hidden)",Unknown Habitat,Pawmo,"This Pokemon normally is slow to react, but once it enters battle, it will strike down its enemies with lightning-fast movements.",70,115,70,70,60,105,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/923.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/923.png
924,tandemaus,Couple Pokemon,Generation-ix,False,False,normal,0.3,1.8,"Run away, Pickup, Own tempo (Hidden)",Unknown Habitat,None,"Exhibiting great teamwork, they use their incisors to cut pieces out of any material that might be useful for a nest, then make off with them.",50,50,45,40,45,75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/924.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/924.png
925,maushold-family-of-four,Family Pokemon,Generation-ix,False,False,normal,0.3,2.3,"Friend guard, Cheek pouch, Technician (Hidden)",Unknown Habitat,Tandemaus,"The two little ones just appeared one day. The group might be a family of related Pokemon, but nobody knows for sure.",74,75,70,65,75,111,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/925.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/925.png
926,fidough,Puppy Pokemon,Generation-ix,False,False,fairy,0.3,10.9,"Own tempo, Klutz (Hidden)",Unknown Habitat,None,This Pokemon is smooth and moist to the touch. Yeast in Fidough’s breath induces fermentation in the Pokemon’s vicinity.,37,55,70,30,55,65,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/926.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/926.png
927,dachsbun,Dog Pokemon,Generation-ix,False,False,fairy,0.5,14.9,"Well baked body, Aroma veil (Hidden)",Unknown Habitat,Fidough,"The pleasant aroma that emanates from this Pokemon’s body helps wheat grow, so Dachsbun has been treasured by farming villages.",57,80,115,50,80,95,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/927.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/927.png
928,smoliv,Olive Pokemon,Generation-ix,False,False,"grass, normal",0.3,6.5,"Early bird, Harvest (Hidden)",Unknown Habitat,None,It protects itself from enemies by emitting oil from the fruit on its head. This oil is bitter and astringent enough to make someone flinch.,41,35,45,58,51,30,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/928.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/928.png
929,dolliv,Olive Pokemon,Generation-ix,False,False,"grass, normal",0.6,11.9,"Early bird, Harvest (Hidden)",Unknown Habitat,Smoliv,"Dolliv shares its tasty, fresh-scented oil with others. This species has coexisted with humans since times long gone.",52,53,60,78,78,33,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/929.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/929.png
930,arboliva,Olive Pokemon,Generation-ix,False,False,"grass, normal",1.4,48.2,"Seed sower, Harvest (Hidden)",Unknown Habitat,Dolliv,"This calm Pokemon is very compassionate. It will share its delicious, nutrient-rich oil with weakened Pokemon.",78,69,90,125,109,39,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/930.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/930.png
931,squawkabilly-green-plumage,Parrot Pokemon,Generation-ix,False,False,"normal, flying",0.6,2.4,"Intimidate, Hustle, Guts (Hidden)",Unknown Habitat,None,"These Pokemon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory.",82,96,51,45,51,92,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/931.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/931.png
932,nacli,Rock Salt Pokemon,Generation-ix,False,False,rock,0.4,16.0,"Purifying salt, Sturdy, Clear body (Hidden)",Unknown Habitat,None,"It was born in a layer of rock salt deep under the earth. This species was particularly treasured in the old days, as they would share precious salt.",55,55,75,35,35,25,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/932.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/932.png
933,naclstack,Rock Salt Pokemon,Generation-ix,False,False,rock,0.6,105.0,"Purifying salt, Sturdy, Clear body (Hidden)",Unknown Habitat,Nacli,This Pokemon dry cures its prey by spraying salt over them. The curing process steals away the water in the prey’s body.,60,60,100,35,65,35,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/933.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/933.png
934,garganacl,Rock Salt Pokemon,Generation-ix,False,False,rock,2.3,240.0,"Purifying salt, Sturdy, Clear body (Hidden)",Unknown Habitat,Naclstack,Garganacl will rub its fingertips together and sprinkle injured Pokemon with salt. Even severe wounds will promptly heal afterward.,100,100,130,45,90,35,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/934.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/934.png
935,charcadet,Fire Child Pokemon,Generation-ix,False,False,fire,0.6,10.5,"Flash fire, Flame body (Hidden)",Unknown Habitat,None,"Burnt charcoal came to life and became a Pokemon. Possessing a fiery fighting spirit, Charcadet will battle even tough opponents.",40,50,40,50,40,35,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/935.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/935.png
936,armarouge,Fire Warrior Pokemon,Generation-ix,False,False,"fire, psychic",1.5,85.0,"Flash fire, Weak armor (Hidden)",Unknown Habitat,Charcadet,Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokemon is incredibly loyal.,85,60,100,125,80,75,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,0.5,2.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/936.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/936.png
937,ceruledge,Fire Blades Pokemon,Generation-ix,False,False,"fire, ghost",1.6,62.0,"Flash fire, Weak armor (Hidden)",Unknown Habitat,Charcadet,The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal.,75,125,80,60,100,85,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/937.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/937.png
938,tadbulb,EleTadpole Pokemon,Generation-ix,False,False,electric,0.3,0.4,"Own tempo, Static, Damp (Hidden)",Unknown Habitat,None,"Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies.",61,31,41,59,35,45,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/938.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/938.png
939,bellibolt,EleFrog Pokemon,Generation-ix,False,False,electric,1.2,113.0,"Electromorphosis, Static, Damp (Hidden)",Unknown Habitat,Tadbulb,"When this Pokemon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity.",109,64,91,103,83,45,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/939.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/939.png
940,wattrel,Storm Petrel Pokemon,Generation-ix,False,False,"electric, flying",0.4,3.6,"Wind power, Volt absorb, Competitive (Hidden)",Unknown Habitat,None,"When its wings catch the wind, the bones within produce electricity. This Pokemon dives into the ocean, catching prey by electrocuting them.",40,40,35,55,40,70,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/940.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/940.png
941,kilowattrel,Frigatebird Pokemon,Generation-ix,False,False,"electric, flying",1.4,38.6,"Wind power, Volt absorb, Competitive (Hidden)",Unknown Habitat,Wattrel,"Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this Pokemon can fly over 430 miles in a day.",70,70,60,105,60,125,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/941.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/941.png
942,maschiff,Rascal Pokemon,Generation-ix,False,False,dark,0.5,16.0,"Intimidate, Run away, Stakeout (Hidden)",Unknown Habitat,None,"It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiff’s face.",60,78,60,40,51,51,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/942.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/942.png
943,mabosstiff,Boss Pokemon,Generation-ix,False,False,dark,1.1,61.0,"Intimidate, Guard dog, Stakeout (Hidden)",Unknown Habitat,Maschiff,This Pokemon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies.,80,120,90,60,70,85,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/943.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/943.png
944,shroodle,Toxic Mouse Pokemon,Generation-ix,False,False,"poison, normal",0.2,0.7,"Unburden, Pickpocket, Prankster (Hidden)",Unknown Habitat,None,"Though usually a mellow Pokemon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire.",40,65,35,40,35,75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/944.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/944.png
945,grafaiai,Toxic Monkey Pokemon,Generation-ix,False,False,"poison, normal",0.7,27.2,"Unburden, Poison touch, Prankster (Hidden)",Unknown Habitat,Shroodle,The color of the poisonous saliva depends on what the Pokemon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.,63,95,65,80,72,110,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/945.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/945.png
946,bramblin,Tumbleweed Pokemon,Generation-ix,False,False,"grass, ghost",0.6,0.6,"Wind rider, Infiltrator (Hidden)",Unknown Habitat,None,A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a Pokemon.,40,65,30,45,35,60,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/946.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/946.png
947,brambleghast,Tumbleweed Pokemon,Generation-ix,False,False,"grass, ghost",1.2,6.0,"Wind rider, Infiltrator (Hidden)",Unknown Habitat,Bramblin,"It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it.",55,115,70,80,70,90,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/947.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/947.png
948,toedscool,Woodear Pokemon,Generation-ix,False,False,"ground, grass",0.9,33.0,"Mycelium might, Mycelium might (Hidden)",Unknown Habitat,None,Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.,40,40,35,50,100,70,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/948.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/948.png
949,toedscruel,Woodear Pokemon,Generation-ix,False,False,"ground, grass",1.9,58.0,"Mycelium might, Mycelium might (Hidden)",Unknown Habitat,Toedscool,These Pokemon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.,80,70,65,80,120,100,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/949.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/949.png
950,klawf,Ambush Pokemon,Generation-ix,False,False,rock,1.3,79.0,"Anger shell, Shell armor, Regenerator (Hidden)",Unknown Habitat,None,"Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can’t remain in this position for long because its blood rushes to its head.",70,100,115,35,55,75,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/950.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/950.png
951,capsakid,Spicy Pepper Pokemon,Generation-ix,False,False,grass,0.3,3.0,"Chlorophyll, Insomnia, Klutz (Hidden)",Unknown Habitat,None,"The more sunlight this Pokemon bathes in, the more spicy chemicals are produced by its body, and thus the spicier its moves become.",50,62,40,62,40,50,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/951.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/951.png
952,scovillain,Spicy Pepper Pokemon,Generation-ix,False,False,"grass, fire",0.9,15.0,"Chlorophyll, Insomnia, Moody (Hidden)",Unknown Habitat,Capsakid,The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame.,65,108,65,108,65,75,1.0,1.0,1.0,0.5,0.25,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/952.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/952.png
953,rellor,Rolling Pokemon,Generation-ix,False,False,bug,0.2,1.0,"Compound eyes, Shed skin (Hidden)",Unknown Habitat,None,This Pokemon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life.,41,50,60,31,58,30,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/953.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/953.png
954,rabsca,Rolling Pokemon,Generation-ix,False,False,"bug, psychic",0.3,3.5,"Synchronize, Telepathy (Hidden)",Unknown Habitat,Rellor,"The body that supports the ball barely moves. Therefore, it is thought that the true body of this Pokemon is actually inside the ball.",75,50,85,115,100,45,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/954.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/954.png
955,flittle,Frill Pokemon,Generation-ix,False,False,psychic,0.2,1.5,"Anticipation, Frisk, Speed boost (Hidden)",Unknown Habitat,None,Flittle’s toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokemon’s belly.,30,35,30,55,30,75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/955.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/955.png
